generators,capital,RO1 0,solar rooftop,803588472.6908485
generators,capital,RO1 0,urban central solar thermal,315.6163314964076
generators,capital,RS1 0,onwind,310.3357044037221
generators,capital,RS1 0,residential rural solar thermal,226.63311411553366
generators,capital,RS1 0,residential urban decentral solar thermal,255.98639811558584
generators,capital,RS1 0,ror,576670218.4075179
generators,capital,RS1 0,services rural solar thermal,226.8389905902803
generators,capital,RS1 0,services urban decentral solar thermal,254.31416614205264
generators,capital,RS1 0,solar,1478666452.467949
generators,capital,RS1 0,solar rooftop,293482663.90281165
generators,capital,RS1 0,urban central solar thermal,319.72891903901404
generators,capital,SE2 0,offwind-ac,903.4636920780779
generators,capital,SE2 0,offwind-dc,3909263496.230006
generators,capital,SE2 0,onwind,4476.635561742052
generators,capital,SE2 0,residential rural solar thermal,154.85150838378382
generators,capital,SE2 0,residential urban decentral solar thermal,171.66725055306605
generators,capital,SE2 0,ror,511536070.4535772
generators,capital,SE2 0,services rural solar thermal,155.64112825984083
generators,capital,SE2 0,services urban decentral solar thermal,171.08135738711582
generators,capital,SE2 0,solar,1816402148.6783447
generators,capital,SE2 0,solar rooftop,365650527.4535771
generators,capital,SE2 0,urban central solar thermal,208.0877724984274
generators,capital,SI1 0,offwind-ac,222.9866013186573
generators,capital,SI1 0,onwind,196.71399054168347
generators,capital,SI1 0,residential rural solar thermal,193.75893174873238
generators,capital,SI1 0,residential urban decentral solar thermal,214.5746196880455
generators,capital,SI1 0,ror,315720442.0009492
generators,capital,SI1 0,services rural solar thermal,194.70173533071258
generators,capital,SI1 0,services urban decentral solar thermal,214.0682210161462
generators,capital,SI1 0,solar,2394.683424748799
generators,capital,SI1 0,solar rooftop,118821440.9402911
generators,capital,SI1 0,urban central solar thermal,246.28270430252635
generators,capital,SK1 0,onwind,16508.779289855112
generators,capital,SK1 0,residential rural solar thermal,173.53208646209055
generators,capital,SK1 0,residential urban decentral solar thermal,186.78024780967866
generators,capital,SK1 0,ror,369416827.6592343
generators,capital,SK1 0,services rural solar thermal,173.2919825867999
generators,capital,SK1 0,services urban decentral solar thermal,185.7035983070363
generators,capital,SK1 0,solar,2381036992.4155807
generators,capital,SK1 0,solar rooftop,223626170.23688972
generators,capital,SK1 0,urban central solar thermal,208.63283812898592
generators,marginal,,gas,700405587.7470491
generators,marginal,,oil,7839563005.4039345
generators,marginal,AL1 0,offwind-ac,0.013475011373979096
generators,marginal,AL1 0,onwind,0.005159640503923736
generators,marginal,AL1 0,residential rural solar thermal,0.043038340842172826
generators,marginal,AL1 0,residential urban decentral solar thermal,0.05854685638032296
generators,marginal,AL1 0,ror,1713.7751714580136
generators,marginal,AL1 0,services rural solar thermal,0.04700441553081465
generators,marginal,AL1 0,services urban decentral solar thermal,0.055259661540457826
generators,marginal,AL1 0,solar,1626124.9992890407
generators,marginal,AL1 0,solar rooftop,72075.4732193815
generators,marginal,AL1 0,urban central solar thermal,0.1485913584722191
generators,marginal,AT1 0,onwind,0.0357440420292387
generators,marginal,AT1 0,residential rural solar thermal,0.021854036702370114
generators,marginal,AT1 0,residential urban decentral solar thermal,0.02597104570497942
generators,marginal,AT1 0,ror,207885.7090866952
generators,marginal,AT1 0,services rural solar thermal,0.02389183918832127
generators,marginal,AT1 0,services urban decentral solar thermal,0.02890196467582737
generators,marginal,AT1 0,solar,3388783.9156728196
generators,marginal,AT1 0,solar rooftop,160746.2001595052
generators,marginal,AT1 0,urban central solar thermal,0.048784274006192355
generators,marginal,BA1 0,onwind,0.0047583048876213
generators,marginal,BA1 0,residential rural solar thermal,0.03187000263987603
generators,marginal,BA1 0,residential urban decentral solar thermal,0.038944291235403175
generators,marginal,BA1 0,services rural solar thermal,0.031681071313442354
generators,marginal,BA1 0,services urban decentral solar thermal,0.036138217719611475
generators,marginal,BA1 0,solar,2.5775475163399673
generators,marginal,BA1 0,solar rooftop,92055.07894259
generators,marginal,BA1 0,urban central solar thermal,0.06159523021500048
generators,marginal,BE1 0,offwind-ac,3.9996953311264285
generators,marginal,BE1 0,offwind-dc,964454.5848809098
generators,marginal,BE1 0,onwind,969897.0308872475
generators,marginal,BE1 0,residential rural solar thermal,0.012876535822903911
generators,marginal,BE1 0,residential urban decentral solar thermal,0.01585848327589373
generators,marginal,BE1 0,ror,3553.899252568425
generators,marginal,BE1 0,services rural solar thermal,0.013396358095899057
generators,marginal,BE1 0,services urban decentral solar thermal,0.013652151688418825
generators,marginal,BE1 0,solar,959826.0327492317
generators,marginal,BE1 0,solar rooftop,209856.72732357174
generators,marginal,BE1 0,urban central solar thermal,0.02234911548153504
generators,marginal,BG1 0,offwind-ac,0.05888651063791539
generators,marginal,BG1 0,onwind,0.056142328702664335
generators,marginal,BG1 0,residential rural solar thermal,0.04522953532979102
generators,marginal,BG1 0,residential urban decentral solar thermal,0.050576984127429704
generators,marginal,BG1 0,ror,445.0467592440768
generators,marginal,BG1 0,services rural solar thermal,0.04310659581563112
generators,marginal,BG1 0,services urban decentral solar thermal,0.05878957777403436
generators,marginal,BG1 0,solar,4486438.401520829
generators,marginal,BG1 0,solar rooftop,186291.82367478122
generators,marginal,BG1 0,urban central solar thermal,0.08493041164486174
generators,marginal,CH1 0,onwind,0.004835588853720464
generators,marginal,CH1 0,residential rural solar thermal,0.04545135469538535
generators,marginal,CH1 0,residential urban decentral solar thermal,0.06428389267966439
generators,marginal,CH1 0,ror,146860.61744011517
generators,marginal,CH1 0,services rural solar thermal,0.04288727920449695
generators,marginal,CH1 0,services urban decentral solar thermal,0.06970740962311131
generators,marginal,CH1 0,solar,2140838.47143939
generators,marginal,CH1 0,solar rooftop,168020.99131448165
generators,marginal,CH1 0,urban central solar thermal,0.23602900572854696
generators,marginal,CZ1 0,onwind,174943.4261065512
generators,marginal,CZ1 0,residential rural solar thermal,0.014680460085957268
generators,marginal,CZ1 0,residential urban decentral solar thermal,0.013617682881547983
generators,marginal,CZ1 0,ror,1387.21611401198
generators,marginal,CZ1 0,services rural solar thermal,0.013249439326120363
generators,marginal,CZ1 0,services urban decentral solar thermal,0.01462317072002036
generators,marginal,CZ1 0,solar,630325.5933270495
generators,marginal,CZ1 0,solar rooftop,206116.96649772197
generators,marginal,CZ1 0,urban central solar thermal,0.026241093646462946
generators,marginal,DE1 0,offwind-ac,1270906.4080665514
generators,marginal,DE1 0,offwind-dc,4661799.44663146
generators,marginal,DE1 0,onwind,3987235.7955755396
generators,marginal,DE1 0,residential rural solar thermal,0.015073308785458945
generators,marginal,DE1 0,residential urban decentral solar thermal,0.016550048419687963
generators,marginal,DE1 0,ror,166388.84238287894
generators,marginal,DE1 0,services rural solar thermal,0.013077122955432462
generators,marginal,DE1 0,services urban decentral solar thermal,0.016642527847881526
generators,marginal,DE1 0,solar,3179694.9671317474
generators,marginal,DE1 0,solar rooftop,1508398.4711157149
generators,marginal,DE1 0,urban central solar thermal,0.02686246304628611
generators,marginal,DK1 0,offwind-ac,0.4100392918495521
generators,marginal,DK1 0,offwind-dc,1.0453366529609884
generators,marginal,DK1 0,onwind,5151889.2558283275
generators,marginal,DK1 0,residential rural solar thermal,0.015363074499583365
generators,marginal,DK1 0,residential urban decentral solar thermal,0.016616035839279036
generators,marginal,DK1 0,services rural solar thermal,0.01567784688235089
generators,marginal,DK1 0,services urban decentral solar thermal,0.017464447262704803
generators,marginal,DK1 0,solar,0.26798391947564565
generators,marginal,DK1 0,solar rooftop,47737.53192091742
generators,marginal,DK1 0,urban central solar thermal,0.030677186208963633
generators,marginal,DK2 0,offwind-ac,0.2609655901798605
generators,marginal,DK2 0,offwind-dc,1.4500383866093345
generators,marginal,DK2 0,onwind,912877.2798657886
generators,marginal,DK2 0,residential rural solar thermal,0.015873185765678994
generators,marginal,DK2 0,residential urban decentral solar thermal,0.021709771533057243
generators,marginal,DK2 0,services rural solar thermal,0.01914240984348756
generators,marginal,DK2 0,services urban decentral solar thermal,0.021370201805690655
generators,marginal,DK2 0,solar,154139.0310924001
generators,marginal,DK2 0,solar rooftop,26259.46451138402
generators,marginal,DK2 0,urban central solar thermal,0.031182762430839877
generators,marginal,EE6 0,offwind-ac,0.08583452719710781
generators,marginal,EE6 0,offwind-dc,0.11387877268778215
generators,marginal,EE6 0,onwind,1501003.853696931
generators,marginal,EE6 0,residential rural solar thermal,0.015538717340365965
generators,marginal,EE6 0,residential urban decentral solar thermal,0.017002236110475112
generators,marginal,EE6 0,services rural solar thermal,0.014901011420516362
generators,marginal,EE6 0,services urban decentral solar thermal,0.016502419679227994
generators,marginal,EE6 0,solar,9679.386194875511
generators,marginal,EE6 0,solar rooftop,21748.2073580248
generators,marginal,EE6 0,urban central solar thermal,0.034312927434708616
generators,marginal,ES1 0,offwind-ac,0.06380287715659957
generators,marginal,ES1 0,onwind,0.2124495136819412
generators,marginal,ES1 0,residential rural solar thermal,0.08079055468863904
generators,marginal,ES1 0,residential urban decentral solar thermal,0.1364149166322019
generators,marginal,ES1 0,ror,4576.03908606648
generators,marginal,ES1 0,services rural solar thermal,0.08742819943328374
generators,marginal,ES1 0,services urban decentral solar thermal,0.11507875342282367
generators,marginal,ES1 0,solar,30953278.463453073
generators,marginal,ES1 0,solar rooftop,1226173.0575168752
generators,marginal,ES1 0,urban central solar thermal,27610.28847857308
generators,marginal,ES4 0,onwind,68970.5732251276
